"easting","northing","cityBlockNum","CU","PE","oanimal","I.NO","P.NO","open","infested","inspector","fitSet"
231616.144723,8183453.226607,707,0,0,0,0,0,0,0,20,0
231616.368118,8183477.23298,709,0,0,0,1,1,1,0,18,0
231617.033855,8183837.58641,721,0,0,0,1,0,1,0,35,0
231618.069406,8183331.134749,702,0,0,0,1,0,1,0,45,0
231618.440909,8183662.58017,715,0,0,0,0,0,0,0,20,0
231618.527516,8183933.25128,505,1,1,0,1,1,1,0,28,0
231618.723958,8183340.412844,702,1,0,0,1,0,1,0,45,0
231620.256318,8183685.765989,718,0,0,0,0,0,0,0,20,0
231620.458718,8183801.121541,721,0,0,0,1,1,1,0,35,0
231620.882673,8183505.66477,709,0,0,0,0,0,0,0,39,0
231621.232717,8183876.958621,721,0,0,0,0,0,0,0,20,0
231621.304401,8183405.115562,702,0,0,0,1,1,1,0,28,0
231621.735065,8183324.496842,702,0,1,1,1,0,1,0,35,0
231623.998129,8183665.203057,715,0,0,0,0,0,0,0,32,0
231624.433282,8183933.533963,505,0,0,0,1,1,1,0,28,0
231624.814613,8183319.962978,702,0,0,0,0,0,0,0,20,0
231625.377061,8183427.527132,707,0,0,0,1,0,1,0,18,0
231625.583914,8183690.024754,718,0,0,0,0,0,0,0,32,0
231625.617532,8183394.388713,702,0,0,0,1,1,1,0,34,0
231625.726499,8183867.435178,721,0,0,0,0,0,0,0,35,0
231626.211168,8183451.032767,707,0,0,0,0,0,0,0,32,0
231626.993635,8183476.384752,709,0,1,0,1,1,1,0,28,0
231627.107357,8183390.254613,702,0,0,0,0,0,0,0,39,0
231627.855459,8183311.925199,702,0,0,1,1,0,1,0,35,0
231627.883641,8183379.511989,702,0,1,1,1,0,1,0,45,0
231628.096864,8183932.112368,505,0,0,1,1,1,1,0,38,0
231628.905809,8183669.336607,715,0,0,1,1,1,1,1,38,0
231629.226583,8183852.627502,721,0,0,0,0,0,0,0,43,0
231629.991188,8183385.045355,702,0,0,0,0,0,0,0,43,0
231630.390531,8183501.63387,709,0,0,0,0,0,0,0,32,0
231630.473292,8183301.465928,702,0,1,0,1,1,1,0,39,0
231630.485967,8183648.904193,715,0,0,0,1,0,1,0,45,0
231631.482495,8183691.922216,718,0,0,0,0,0,0,0,35,0
231632.278923,8183293.964368,702,0,1,0,1,0,1,0,43,0
231633.300205,8183641.022085,715,0,0,0,1,0,1,0,45,0
231633.388627,8183427.813525,707,0,0,0,0,0,0,0,32,0
231633.924792,8183373.129421,702,0,0,0,0,0,0,0,32,0
231634.168087,8183365.555972,702,0,1,0,1,1,1,0,28,0
231634.613535,8183360.464753,702,0,1,0,1,0,1,0,34,0
231635.052664,8183931.17218,505,1,1,0,1,1,1,0,4,0
231636.030542,8183692.189402,718,0,0,0,0,0,0,0,43,0
231636.126022,8183452.755699,707,0,0,0,0,0,0,0,18,0
231636.224045,8183638.032032,715,0,0,1,1,0,1,0,36,0
231636.293239,8183631.332648,715,0,0,0,1,1,1,0,34,0
231636.449389,8183835.96054,721,0,1,0,1,0,1,0,35,0
231636.862662,8183276.95301,702,0,0,0,0,0,0,0,28,0
231636.898115,8183283.398417,702,0,0,0,0,0,0,0,45,0
231637.627852,8183355.170065,702,1,0,0,1,0,1,0,36,0
231637.704609,8183269.272724,702,0,0,0,0,0,0,0,34,0
231637.759693,8183505.912054,709,0,0,0,0,0,0,0,43,0
231638.517868,8183754.550835,717,0,1,0,1,0,1,0,39,0
231638.939277,8183627.568141,715,0,0,0,1,0,1,0,36,0
231639.11538,8183479.332851,709,0,0,0,1,1,1,0,38,0
231639.258767,8183262.18123,702,0,0,0,0,0,0,0,28,0
231639.417684,8183673.138452,715,0,0,0,1,1,1,0,28,0
231639.586404,8183346.484932,702,0,0,0,0,0,0,0,35,0
231639.620151,8183746.124182,717,0,0,0,1,0,1,0,36,0
231640.319964,8183255.695534,702,0,1,0,1,1,1,0,28,0
231640.69272,8183342.037524,702,0,0,1,1,0,1,0,39,0
231641.102376,8183427.983195,707,0,0,0,0,0,0,0,20,0
231642.452676,8183931.392631,505,0,0,0,0,0,0,0,45,0
231642.907579,8183619.259382,715,0,0,1,1,0,1,0,36,0
231643.69111,8183695.244889,718,0,0,0,1,0,1,0,18,0
231643.930212,8183454.935824,707,0,0,0,1,1,1,0,18,0
231644.013187,8183334.806442,702,0,0,0,0,0,0,0,32,0
231644.404515,8183328.734107,702,0,0,0,0,0,0,0,43,0
231645.79398,8183756.293781,717,0,0,0,0,0,0,0,43,0
231646.416226,8183739.355572,717,0,0,0,0,0,0,0,34,0
231647.306817,8183323.588988,702,0,0,0,0,0,0,0,39,0
231647.360856,8183676.810254,715,0,1,1,1,1,1,1,34,0
231647.662604,8183481.102436,709,0,0,0,0,0,0,0,34,0
231648.150943,8183318.701863,702,0,0,0,0,0,0,0,35,0
231648.84615,8183928.040801,505,0,1,1,1,0,1,0,45,0
231649.450783,8183612.114436,715,0,1,0,1,0,1,0,36,0
231649.915534,8183666.531544,715,0,0,0,0,0,0,0,39,0
231650.129489,8183732.148772,717,0,0,0,0,0,0,0,32,0
231650.374962,8183314.065535,702,0,0,0,0,0,0,0,20,0
231650.620824,8183603.248696,715,0,0,1,1,0,1,0,18,0
231651.561632,8183259.95126,702,0,0,0,1,1,1,0,34,0
231651.597668,8183721.701529,717,0,0,0,0,0,0,0,20,0
231651.707165,8183662.582033,715,0,0,0,0,0,0,0,43,0
231652.493443,8183428.940405,707,0,0,0,0,0,0,0,35,0
231652.695238,8183307.531815,702,0,0,0,0,0,0,0,32,0
231653.242778,8183896.171053,505,0,0,0,0,0,0,0,49,0
231653.285986,8183645.18814,715,0,1,0,1,1,1,0,28,0
231653.407941,8183657.540559,715,0,0,0,0,0,0,0,39,0
231654.542001,8183760.200114,717,0,0,0,0,0,0,0,35,0
231654.561587,8183651.479138,715,1,0,1,0,0,1,1,34,0
231654.742318,8183516.98626,708,0,0,0,1,1,1,0,39,0
231654.929275,8183297.777289,702,0,0,0,0,0,0,0,39,0
231654.934949,8183798.116174,721,0,0,0,0,0,0,0,35,0
231655.516019,8183640.546408,715,0,0,0,1,1,1,0,34,0
231655.861141,8183459.673918,707,0,0,0,1,0,1,0,18,0
231655.975962,8183714.010764,717,0,1,0,1,0,1,0,18,0
231656.136234,8183925.955386,505,0,0,0,0,0,0,0,28,0
231656.4573,8183513.126641,708,0,0,0,1,1,1,0,28,0
231657.187769,8183595.620971,715,0,0,0,1,1,1,0,28,0
231657.201633,8183289.687498,702,0,0,0,0,0,0,0,43,0
231657.923365,8183704.257771,717,0,0,0,0,0,0,0,35,0
231658.907789,8183587.171773,715,0,0,0,0,0,0,0,39,0
231659.654036,8183279.912414,702,0,0,0,0,0,0,0,35,0
231659.711151,8183261.409832,702,0,0,0,0,0,0,0,20,0
231659.827897,8183582.043588,715,0,1,0,1,1,1,0,45,0
231659.890452,8183430.590904,707,0,0,0,0,0,0,0,35,0
231660.808372,8183631.696845,715,1,0,1,1,1,1,0,38,0
231662.016304,8183447.379069,707,0,0,1,1,0,1,0,45,0
231662.079616,8183576.753222,715,1,0,0,1,0,1,0,45,0
231662.440607,8183505.261325,708,0,1,0,1,0,1,0,45,0
231662.69314,8183925.350611,505,0,0,0,0,0,0,0,35,0
231663.436755,8183620.988975,715,0,0,0,0,0,0,0,43,0
231665.432816,8183572.464065,715,0,0,0,0,0,0,0,32,0
231665.435873,8183563.880874,715,0,0,0,0,0,0,0,43,0
231665.438415,8183766.196357,717,0,0,0,0,0,0,0,43,0
231665.728072,8183441.527699,707,1,1,0,1,1,1,0,32,0
231666.375674,8183707.857584,717,0,1,0,1,0,1,1,36,0
231667.537106,8183681.788806,716,0,1,0,1,1,1,0,38,0
231667.840325,8183556.193751,715,0,0,0,1,0,1,0,36,0
231668.186301,8183263.777226,702,0,0,0,0,0,0,0,35,0
231668.512555,8183758.187687,717,0,0,0,0,0,0,0,35,0
231668.989296,8183380.982037,703,0,1,0,1,0,1,0,20,0
231669.31949,8183497.921855,708,0,0,0,0,0,0,0,45,0
231670.258288,8183434.74729,707,0,0,0,0,0,0,0,43,0
231670.68597,8183673.94318,716,0,0,0,1,1,1,0,38,0
231671.013091,8183613.786862,715,0,0,0,0,0,0,0,32,0
231671.338986,8183546.760527,715,0,0,1,1,0,1,0,45,0
231671.504794,8183486.245051,708,0,1,0,1,0,1,0,36,0
231671.530421,8183751.291197,717,0,0,0,1,0,1,1,35,0
231671.946891,8183922.848992,505,0,1,1,1,0,1,1,39,0
231672.558746,8183104.698893,750,1,0,0,1,0,1,0,18,0
231673.341254,8183685.888105,716,0,0,1,1,0,1,0,39,0
231673.942032,8183744.255513,717,0,0,0,0,0,0,0,20,0
231674.408452,8183523.102037,708,0,0,0,0,0,0,0,35,0
231674.607034,8183711.725898,717,1,0,1,1,1,1,1,35,0
231675.765519,8183665.899033,716,0,0,0,1,1,1,0,38,0
231675.874784,8183095.911425,750,0,0,0,1,0,1,0,18,0
231676.676756,8183604.038776,715,0,0,0,1,1,1,0,38,0
231676.973031,8183735.693069,717,0,0,0,0,0,0,0,20,0
231677.439523,8183551.074718,715,0,1,0,1,1,1,0,38,0
231678.026026,8183920.79546,505,0,1,0,1,1,1,0,3,0
231678.978449,8183688.020171,716,0,0,0,0,0,0,0,35,0
231679.117916,8183088.127816,750,0,1,1,1,1,1,0,43,0
231679.99266,8183657.249873,716,0,0,0,0,0,0,0,39,0
231679.993165,8183595.024689,715,0,0,0,0,0,0,0,45,0
231680.231077,8183284.939434,701,0,0,0,0,0,0,0,28,0
231680.319013,8183715.108377,717,0,0,0,1,0,1,0,35,0
231681.258446,8183470.9067,706,0,0,0,0,0,0,0,36,0
231681.440215,8183554.53729,715,0,0,1,1,0,1,0,45,0
231682.720355,8183728.696617,717,0,0,0,0,0,0,0,32,0
231682.743344,8183651.873252,716,0,1,0,1,1,1,0,45,0
231683.055751,8183455.669651,706,0,0,0,0,0,0,0,32,0
231683.277619,8183463.955141,706,0,1,0,1,1,1,0,28,0
231683.387691,8183524.927584,708,0,0,0,0,0,0,0,20,0
231684.233,8183460.518268,706,0,0,0,0,0,0,0,39,0
231684.312971,8183079.24249,750,0,1,0,1,0,1,0,38,0
231684.730941,8183647.745169,716,0,0,0,1,1,1,0,38,0
231684.935008,8183269.644742,701,0,0,0,1,0,1,0,35,0
231685.298818,8183925.39469,505,0,0,0,1,0,1,0,35,0
231685.453454,8183721.94911,717,1,0,1,1,0,1,1,45,0
231685.554971,8183690.434383,716,0,0,0,0,0,0,0,28,0
231685.715079,8183277.081568,701,0,0,0,0,0,0,0,20,0
231685.716901,8183286.530871,701,0,0,0,0,0,0,0,32,0
231686.583189,8183586.803107,715,0,0,0,0,0,0,0,20,0
231686.652374,8183450.641332,706,0,0,0,0,0,0,0,35,0
231686.849847,8183886.305375,505,0,0,0,0,0,0,0,28,0
231687.299807,8183073.327767,750,0,0,0,1,0,1,0,38,0
231687.434206,8183640.353316,716,0,1,0,1,1,1,0,38,0
231687.444477,8183066.806466,750,0,0,0,0,0,0,0,45,0
231688.220263,8183109.293266,750,0,0,0,0,0,0,0,18,0
231688.227413,8183497.830662,708,0,0,0,0,0,0,0,28,0
231688.258822,8183559.189836,715,0,0,0,1,0,1,0,20,0
231688.905049,8183441.550647,706,0,0,0,0,0,0,0,18,0
231689.024978,8183717.644122,717,0,0,0,1,1,1,0,18,0
231689.654729,8183692.201996,716,0,0,0,0,0,0,0,39,0
231690.731078,8183577.792001,715,0,0,0,1,1,1,0,36,0
231690.823871,8183633.753518,716,0,0,0,1,1,1,0,38,0
231690.827993,8183289.198753,701,0,1,1,1,1,1,0,36,0
231693.020474,8183060.369532,750,0,0,0,0,0,0,0,28,0
231693.142308,8183271.038243,701,0,0,0,0,0,0,0,20,0
231693.264945,8183528.038111,708,0,0,0,0,0,0,0,32,0
231693.382553,8183887.684677,505,0,1,0,1,1,1,1,48,0
231693.754025,8183629.673475,716,0,0,0,0,0,0,0,32,0
231693.884642,8183500.924123,708,0,1,0,1,0,1,0,35,0
231694.150675,8183110.242673,750,0,0,0,0,0,0,0,34,0
231694.171681,8183756.65202,673,0,0,0,1,1,1,0,28,0
231694.714688,8183476.833206,706,0,0,0,0,0,0,0,32,0
231694.942142,8183924.801219,505,1,0,0,1,0,1,0,49,0
231695.608974,8183563.684657,715,0,1,0,1,0,1,0,36,0
231696.286656,8183140.211667,751,0,0,0,0,0,0,0,34,0
231696.768387,8183621.657349,716,0,0,0,1,0,1,0,34,0
231696.907755,8183759.65002,673,0,0,0,0,0,0,0,6,0
231698.132202,8183566.341124,715,0,1,0,1,0,1,0,36,0
231698.159242,8183290.67258,701,0,0,1,1,0,1,1,36,0
231698.360559,8183445.715815,706,0,0,0,0,0,0,0,39,0
231698.43104,8183696.744478,716,0,0,0,1,1,1,0,28,0
231700.134338,8183112.213401,750,0,0,0,0,0,0,0,38,0
231700.150323,8183751.172497,673,0,0,0,0,0,0,0,4,0
231700.612797,8183272.889736,701,0,0,0,0,0,0,0,35,0
231701.174431,8183531.669858,708,0,0,0,0,0,0,0,39,0
231701.577337,8183504.685372,708,0,0,0,0,0,0,0,43,0
231701.855241,8183762.993141,673,0,0,0,0,0,0,0,29,0
231702.205634,8183888.006732,505,1,1,1,1,0,1,1,4,0
231702.261169,8183613.857515,716,0,1,0,1,1,1,0,36,0
231703.065986,8183681.48825,716,0,0,0,1,1,1,0,28,0
231703.674413,8183480.363013,706,0,1,0,1,0,1,0,43,0
231703.870729,8183920.238135,505,0,0,0,0,0,0,0,45,0
231704.044651,8183668.283953,716,0,0,0,1,1,1,0,34,0
231704.823497,8183673.853095,716,0,0,0,1,1,1,0,18,0
231704.947634,8183742.895969,673,0,0,0,1,1,1,0,28,0
231705.047985,8183450.672558,706,0,0,0,0,0,0,0,32,0
231705.210275,8183603.625171,716,0,0,0,0,0,0,0,20,0
231705.734318,8183074.52982,750,0,0,0,0,0,0,0,45,0
231706.224729,8183505.905007,708,0,0,0,0,0,0,0,39,0
231706.643371,8183293.137198,701,0,0,0,1,0,1,0,36,0
231708.276324,8183662.79045,716,0,0,0,1,1,1,0,34,0
231708.313367,8183597.958249,716,0,0,0,1,1,1,0,28,0
231708.355277,8183114.536462,750,0,1,0,1,0,1,1,45,0
231708.6919,8183735.111689,673,0,0,0,0,0,0,0,29,0
231708.906706,8183275.84899,701,0,0,0,0,0,0,0,35,0
231710.024844,8183658.210389,716,0,0,0,0,0,0,0,34,0
231710.051057,8183756.985875,673,1,1,1,1,0,1,0,28,0
231710.834108,8183593.122707,716,0,0,0,1,1,1,0,34,0
231710.927452,8183918.657968,505,0,0,1,1,0,1,0,35,0
231711.008291,8183535.51103,708,1,0,1,1,1,1,0,38,0
231711.137817,8183887.036175,505,0,1,1,1,1,1,0,45,0
231712.320309,8183510.399009,708,1,1,1,1,0,1,0,34,0
231712.344527,8183588.404664,716,0,0,0,0,0,0,0,43,0
231712.802844,8183653.01857,716,0,0,0,0,0,0,0,35,0
231713.103143,8183484.065722,706,0,1,1,1,0,1,0,34,0
231713.963405,8183076.578844,750,0,0,0,0,0,0,0,28,0
231714.674606,8183456.254827,706,0,0,0,0,0,0,0,20,0
231715.254719,8183584.238812,716,0,0,0,0,0,0,0,39,0
231715.309066,8183724.283511,673,0,0,0,0,0,0,0,6,0
231715.368402,8183577.042524,716,0,0,0,0,0,0,0,32,0
231716.336141,8183886.937275,505,0,0,1,1,0,1,0,45,0
231716.721888,8183650.177684,716,0,0,0,0,0,0,0,39,0
231716.913015,8183296.913451,701,0,1,0,1,0,1,0,36,0
231717.339946,8183751.876548,673,0,0,0,0,0,0,0,4,0
231718.393759,8183925.405006,505,1,0,0,1,1,1,0,48,0
231718.44055,8183118.927984,750,0,1,1,1,0,1,1,34,0
231718.700056,8183279.180293,701,0,0,0,1,1,1,0,43,0
231719.072555,8183643.965892,716,0,0,0,0,0,0,0,43,0
231719.928463,8183568.785057,716,0,0,0,0,0,0,0,20,0
231720.02437,8183537.945044,708,0,1,0,1,1,1,0,38,0
231720.113532,8183887.122514,505,0,1,0,1,1,1,0,45,0
231720.413068,8183717.362345,673,0,0,0,0,0,0,0,29,0
231720.478653,8183081.619762,750,0,0,0,0,0,0,0,38,0
231721.627166,8183513.896295,708,0,0,0,1,1,1,0,28,0
231722.748631,8183743.800522,673,0,0,0,0,0,0,0,28,0
231722.763545,8183713.024334,673,0,0,0,0,0,0,0,29,0
231723.176951,8183635.453904,716,1,1,1,1,1,1,0,38,0
231723.207662,8183485.319439,706,0,1,0,1,1,1,0,18,0
231723.413806,8183631.392377,716,0,0,1,1,1,1,0,18,0
231723.522852,8183887.377986,505,0,1,0,1,1,1,0,45,0
231723.629683,8183460.174249,706,0,0,0,0,0,0,0,20,0
231723.75701,8183432.615249,704,0,0,0,0,0,0,0,39,0
231724.102037,8183357.309217,703,0,0,0,0,0,0,0,32,0
231724.965161,8183708.356388,673,0,0,0,0,0,0,0,29,0
231725.09463,8183086.00629,750,0,0,0,0,0,0,0,34,0
231725.426217,8183299.948574,701,0,0,0,0,0,0,0,39,0
231726.565066,8183332.143162,703,0,0,0,0,0,0,0,39,0
231726.964203,8183628.058556,716,0,1,1,1,1,1,0,34,0
231727.430789,8183703.035599,673,0,0,0,1,1,1,0,3,0
231727.552812,8183121.915166,750,0,1,0,1,1,1,0,28,0
231728.458687,8183574.707246,716,0,0,0,0,0,0,0,35,0
231728.726642,8183623.776654,716,1,0,1,1,1,1,0,34,0
231729.103839,8183618.671315,716,0,1,0,1,0,1,0,36,0
231729.433625,8183700.000217,673,0,0,0,0,0,0,0,46,0
231730.087783,8183692.687931,673,0,0,0,0,0,0,0,46,0
231730.473364,8183281.056378,701,0,0,0,1,1,1,0,43,0
231730.493081,8183517.616438,708,0,0,0,0,0,0,0,32,0
231730.493357,8183735.824843,673,0,0,0,1,0,1,0,6,0
231730.515603,8183542.085627,708,0,0,0,0,0,0,0,32,0
231730.58803,8183493.408,706,0,1,0,1,1,1,0,28,0
231730.932781,8183921.235878,505,0,1,0,1,1,1,0,48,0
231731.163129,8183460.835952,706,0,0,0,0,0,0,0,38,0
231731.552435,8183122.768711,750,0,1,0,1,1,1,0,28,0
231731.856177,8183688.331428,673,0,0,0,0,0,0,0,6,0
231731.857594,8183887.648839,505,0,0,0,1,0,1,0,49,0
231731.87915,8183487.093818,706,0,0,0,0,0,0,0,18,0
231732.180754,8183090.057595,750,0,0,0,0,0,0,0,18,0
231732.568137,8183614.277226,716,0,1,0,1,0,1,0,36,0
231734.394345,8183435.634935,704,0,0,0,0,0,0,0,43,0
231734.709375,8183303.524851,701,0,0,0,1,1,1,0,45,0
231734.819397,8183682.935254,673,0,1,0,1,1,1,0,4,0
231734.941626,8183604.469025,716,0,0,1,1,0,1,0,36,0
231735.066532,8183609.309308,716,0,1,0,1,0,1,0,36,0
231735.161933,8183462.843656,706,0,0,0,0,0,0,0,34,0
231735.385279,8183421.338229,704,0,0,0,1,1,1,0,34,0
231735.665238,8183481.336071,706,0,1,0,1,0,1,0,36,0
231736.852198,8183679.070598,673,0,1,0,1,1,1,0,28,0
231737.221822,8183255.929892,753,0,0,0,0,0,0,0,34,0
231737.368731,8183416.152294,704,0,0,0,1,0,1,0,35,0
231737.719112,8183544.022855,708,0,1,0,1,1,1,0,32,0
231738.095226,8183284.098069,701,0,1,0,1,0,1,0,28,0
231738.375203,8183727.05847,673,0,0,0,0,0,0,0,4,0
231738.992464,8183474.67759,706,0,0,0,0,0,0,0,39,0
231739.217482,8183412.2605,704,0,0,0,1,1,1,0,38,0
231739.484027,8183577.594428,716,1,1,0,1,1,1,0,9,0
231739.760767,8183599.964636,716,0,0,0,0,0,0,0,18,0
231740.114075,8183922.0545,505,0,0,0,1,1,1,0,38,0
231740.135758,8183887.477628,505,0,0,0,1,1,1,0,48,0
231740.300784,8183672.850727,673,0,0,0,0,0,0,0,46,0
231740.324172,8183123.907247,750,0,0,0,1,0,1,0,34,0
231740.327309,8183522.743747,708,0,0,0,1,1,1,0,43,0
231741.310642,8183398.930046,704,0,0,0,0,0,0,0,32,0
231741.499244,8183407.703189,704,0,1,0,1,0,1,0,45,0
231741.516705,8183094.562596,750,0,0,0,0,0,0,0,18,0
231742.399333,8183597.437167,716,0,1,1,1,0,1,0,45,0
231742.5805,8183244.478685,753,0,0,0,0,0,0,0,18,0
231742.776871,8183591.347473,716,0,1,0,1,0,1,0,20,0
231743.023753,8183668.793371,673,0,0,0,0,0,0,0,28,0
231743.248655,8183465.895588,706,0,0,0,0,0,0,0,34,0
231743.276804,8183308.837693,701,0,1,1,1,0,1,0,34,0
231743.358069,8183546.422957,708,0,0,0,1,1,1,0,35,0
231743.793629,8183438.760914,704,0,0,0,0,0,0,0,28,0
231744.399578,8183391.038203,704,0,0,0,0,0,0,0,20,0
231744.726806,8183585.152137,716,0,0,0,0,0,0,0,43,0
231746.07007,8183525.079452,708,0,0,0,0,0,0,0,32,0
231746.09308,8183387.302535,704,0,0,0,0,0,0,0,35,0
231746.335988,8183718.404686,673,0,0,0,0,0,0,0,27,0
231748.028132,8183887.528744,505,0,1,0,1,1,1,0,35,0
231748.245582,8183663.90834,673,0,0,0,0,0,0,0,4,0
231748.259134,8183127.544493,750,0,0,0,0,0,0,0,28,0
231749.299085,8183579.095179,716,1,1,1,1,0,1,0,32,0
231749.819638,8183288.016892,701,0,1,0,1,1,1,0,34,0
231750.050406,8183444.168433,704,0,0,0,1,0,1,0,35,0
231750.259616,8183528.928793,708,0,0,0,1,0,1,0,43,0
231751.100068,8183641.244426,675,0,1,1,1,1,1,0,28,0
231751.169771,8183379.183903,704,0,0,0,0,0,0,0,43,0
231751.191512,8183228.573268,753,1,0,0,1,1,1,1,34,0
231751.99919,8183101.784981,750,0,0,0,0,0,0,0,45,0
231752.188223,8183497.620088,705,0,1,0,0,0,1,0,45,0
231752.332614,8183552.903998,708,0,0,0,1,0,1,0,35,0
231752.384031,8183257.192214,753,0,0,0,0,0,0,0,38,0
231752.973919,8183637.086857,675,1,1,0,1,0,1,0,46,0
231753.024469,8183711.703579,673,0,0,0,1,1,1,0,29,0
231753.943762,8183887.055392,505,0,0,0,0,0,0,0,45,0
231754.036021,8183372.022081,704,0,0,1,1,0,1,0,36,0
231754.256405,8183924.523653,505,0,0,0,1,1,1,0,38,0
231754.717929,8183316.096218,701,0,0,0,1,0,1,0,18,0
231755.673188,8183445.749077,704,0,0,0,1,1,1,0,45,0
231755.773256,8183630.166015,675,0,1,0,1,1,1,1,29,0
231756.184776,8183429.513817,704,0,0,0,1,0,1,0,45,0
231756.349308,8183357.241718,704,0,0,0,0,0,0,0,32,0
231757.016065,8183702.212411,673,0,0,0,0,0,0,0,29,0
231757.055475,8183364.504151,704,0,0,0,0,0,0,0,39,0
231757.229399,8183424.833238,704,0,0,0,1,0,1,0,45,0
231757.472458,8183131.997812,750,0,0,0,0,0,0,0,45,0
231757.777439,8183526.56577,708,0,0,0,1,0,1,0,45,0
231757.973156,8183105.428361,750,0,1,1,1,0,1,0,45,0
231758.078705,8183210.749736,753,0,0,1,1,1,1,0,38,0
231758.162393,8183559.731368,708,0,0,0,0,0,0,0,28,0
231758.450466,8183625.906182,675,0,0,0,1,1,1,0,29,0
231759.970912,8183694.153779,673,0,1,0,1,0,1,0,46,0
231760.175252,8183310.3775,701,0,0,0,0,0,0,0,43,0
231760.312344,8183643.600007,675,0,1,0,1,1,1,0,28,0
231760.434082,8183290.49987,701,0,0,0,0,0,0,0,43,0
231760.714785,8183420.367515,704,0,1,0,1,0,1,0,43,0
231761.217338,8183885.391796,505,1,1,0,1,1,1,0,48,0
231761.290887,8183621.587105,675,0,0,0,1,1,1,0,4,0
231761.5794,8183551.55572,708,0,0,0,0,0,0,0,35,0
231761.659111,8183344.942852,704,0,0,0,0,0,0,0,20,0
231761.706539,8183501.610452,705,0,1,0,1,0,1,0,45,0
231762.628775,8183416.394831,704,0,0,0,0,0,0,0,20,0
231762.770082,8183528.275617,708,0,1,0,1,1,1,0,38,0
231763.198134,8183688.808107,673,0,0,0,1,1,1,0,6,0
231763.317392,8183139.726623,750,0,0,1,1,0,1,0,45,0
231763.426237,8183484.996355,705,0,0,0,0,0,0,0,20,0
231763.617649,8183306.191518,701,0,0,0,1,0,1,0,36,0
231763.939023,8183924.101167,505,0,0,0,0,0,0,0,48,0
231764.669703,8183684.416766,673,0,0,0,1,1,1,0,28,0
231764.95896,8183410.840856,704,0,1,0,1,0,1,0,45,0
231765.009937,8183616.7642,675,0,1,1,1,0,1,0,6,0
231765.38553,8183109.658155,750,0,0,0,0,0,0,0,45,0
231765.668857,8183189.827117,752,0,0,0,0,0,0,0,34,0
231766.474666,8183476.045182,705,0,0,0,0,0,1,0,32,0
231767.091596,8183543.050013,708,0,0,0,0,0,0,0,45,0
231767.208256,8183260.594152,753,0,0,0,0,0,0,0,34,0
231768.206066,8183215.660158,753,0,0,0,0,0,0,0,38,0
231768.21432,8183672.274152,673,0,0,0,1,0,1,0,6,0
231768.316691,8183402.530583,704,0,0,1,1,0,1,0,45,0
231769.266672,8183398.144981,704,0,1,0,1,0,1,0,35,0
231769.81486,8183135.93249,750,0,0,0,0,0,0,0,38,0
231770.129542,8183506.54072,705,0,0,1,1,1,1,0,38,0
231770.506081,8183293.197609,701,0,1,0,1,0,1,0,18,0
231770.867705,8183110.432383,750,0,0,0,0,0,0,0,18,0
231771.681152,8183126.688083,750,0,0,0,0,0,0,0,28,0
231771.783458,8183469.862456,705,0,0,0,0,0,0,0,39,0
231771.820767,8183590.576591,676,0,0,0,1,1,1,0,6,0
231771.854818,8183649.02022,675,0,0,0,0,0,0,0,6,0
231772.345767,8183885.593028,505,0,0,0,0,0,0,0,28,0
231772.827362,8183131.976683,750,0,0,0,0,0,0,0,18,0
231772.932481,8183391.861137,704,0,0,0,0,0,0,0,20,0
231773.277267,8183533.664427,708,0,1,0,1,0,1,0,32,0
231773.315205,8183922.375138,505,0,0,0,0,0,0,0,49,0
231773.609445,8183351.035451,704,0,0,1,1,1,1,0,28,0
231773.700902,8183466.265762,705,0,0,0,0,0,0,0,45,0
231774.199088,8183215.11988,753,0,0,1,1,1,1,0,18,0
231775.452582,8183325.312203,700,0,0,0,0,0,0,0,32,0
231775.495985,8183459.328903,705,0,0,0,0,0,0,0,45,0
231775.65305,8183384.566061,704,0,0,0,0,0,0,0,32,0
231775.656956,8183122.568207,750,0,0,0,0,0,0,0,38,0
231776.374884,8183623.37571,675,0,0,0,0,0,0,0,29,0
231777.806466,8183379.888511,704,0,0,0,0,0,0,0,39,0
231777.985341,8183448.051995,705,0,0,0,0,0,0,0,45,0
231778.35509,8183885.540306,505,0,0,0,0,0,0,0,49,0
231779.866038,8183597.264799,676,1,0,0,1,1,1,0,6,0
231780.067878,8183192.486275,752,0,0,0,0,0,0,0,45,0
231780.207643,8183654.51974,675,0,0,0,0,0,0,0,6,0
231780.655779,8183217.225447,753,0,1,0,1,1,1,0,38,0
231781.307688,8183513.055507,705,0,0,1,0,0,1,0,32,0
231781.321778,8183626.901456,675,0,0,0,0,0,0,0,6,0
231781.527927,8183114.613766,750,0,0,0,0,0,0,0,28,0
231781.805674,8183355.09667,704,0,0,0,0,0,0,0,35,0
231782.499419,8183886.002412,505,0,0,0,0,0,0,0,48,0
231782.511669,8183921.998404,505,0,1,0,1,1,1,0,35,0
231782.666757,8183166.561498,752,0,0,0,0,0,0,0,45,0
231782.795505,8183372.085138,704,1,1,1,1,0,1,0,45,0
231782.899513,8183438.588924,705,0,1,0,1,1,1,0,20,0
231783.534947,8183329.106791,700,0,0,0,1,1,1,0,28,0
231784.354046,8183505.616471,705,0,1,0,1,1,1,0,32,0
231784.384571,8183581.020003,676,0,0,0,1,1,1,0,29,0
